x,Sinx,Cosx
7087,-0.615661475,-0.390731128
7088,-0.629320391,-0.374606593
7089,-0.64278761,-0.35836795
7090,-0.656059029,-0.342020143
7091,-0.669130606,-0.325568154
7092,-0.68199836,-0.309016994
7093,-0.69465837,-0.292371705
7094,-0.707106781,-0.275637356
7095,-0.7193398,-0.258819045
7096,-0.731353702,-0.241921896
7097,-0.743144825,-0.224951054
7098,-0.75470958,-0.207911691
7099,-0.766044443,-0.190808995
7100,-0.777145961,-0.173648178
7101,-0.788010754,-0.156434465
7102,-0.79863551,-0.139173101
7103,-0.809016994,-0.121869343
7104,-0.819152044,-0.104528463
7105,-0.829037573,-0.087155743
7106,-0.838670568,-0.069756474
7107,-0.848048096,-0.052335956
7108,-0.857167301,-0.034899497
7109,-0.866025404,-0.017452406
7110,-0.874619707,4.89734E-16
7111,-0.882947593,0.017452406
7112,-0.891006524,0.034899497
7113,-0.898794046,0.052335956
7114,-0.906307787,0.069756474
7115,-0.913545458,0.087155743
7116,-0.920504853,0.104528463
7117,-0.927183855,0.121869343
7118,-0.933580426,0.139173101
7119,-0.939692621,0.156434465
7120,-0.945518576,0.173648178
7121,-0.951056516,0.190808995
7122,-0.956304756,0.207911691
7123,-0.961261696,0.224951054
7124,-0.965925826,0.241921896
7125,-0.970295726,0.258819045
7126,-0.974370065,0.275637356
7127,-0.978147601,0.292371705
7128,-0.981627183,0.309016994
7129,-0.984807753,0.325568154
7130,-0.987688341,0.342020143
7131,-0.990268069,0.35836795
7132,-0.992546152,0.374606593
7133,-0.994521895,0.390731128
7134,-0.996194698,0.406736643
7135,-0.99756405,0.422618262
7136,-0.998629535,0.438371147
7137,-0.999390827,0.4539905
7138,-0.999847695,0.469471563
7139,-1,0.48480962
7140,-0.999847695,0.5
7141,-0.999390827,0.515038075
7142,-0.998629535,0.529919264
7143,-0.99756405,0.544639035
7144,-0.996194698,0.559192903
7145,-0.994521895,0.573576436
7146,-0.992546152,0.587785252
7147,-0.990268069,0.601815023
7148,-0.987688341,0.615661475
7149,-0.984807753,0.629320391
7150,-0.981627183,0.64278761
7151,-0.978147601,0.656059029
7152,-0.974370065,0.669130606
7153,-0.970295726,0.68199836
7154,-0.965925826,0.69465837
7155,-0.961261696,0.707106781
7156,-0.956304756,0.7193398
7157,-0.951056516,0.731353702
7158,-0.945518576,0.743144825
7159,-0.939692621,0.75470958
7160,-0.933580426,0.766044443
7161,-0.927183855,0.777145961
7162,-0.920504853,0.788010754
7163,-0.913545458,0.79863551
7164,-0.906307787,0.809016994
7165,-0.898794046,0.819152044
7166,-0.891006524,0.829037573
7167,-0.882947593,0.838670568
7168,-0.874619707,0.848048096
7169,-0.866025404,0.857167301
7170,-0.857167301,0.866025404
7171,-0.848048096,0.874619707
7172,-0.838670568,0.882947593
7173,-0.829037573,0.891006524
7174,-0.819152044,0.898794046
7175,-0.809016994,0.906307787
7176,-0.79863551,0.913545458
7177,-0.788010754,0.920504853
7178,-0.777145961,0.927183855
7179,-0.766044443,0.933580426
7180,-0.75470958,0.939692621
7181,-0.743144825,0.945518576
7182,-0.731353702,0.951056516
7183,-0.7193398,0.956304756
7184,-0.707106781,0.961261696
7185,-0.69465837,0.965925826
7186,-0.68199836,0.970295726
7187,-0.669130606,0.974370065
7188,-0.656059029,0.978147601
7189,-0.64278761,0.981627183
7190,-0.629320391,0.984807753
7191,-0.615661475,0.987688341
7192,-0.601815023,0.990268069
7193,-0.587785252,0.992546152
7194,-0.573576436,0.994521895
7195,-0.559192903,0.996194698
7196,-0.544639035,0.99756405
7197,-0.529919264,0.998629535
7198,-0.515038075,0.999390827
7199,-0.5,0.999847695
7200,-0.48480962,1
7201,-0.469471563,0.999847695
7202,-0.4539905,0.999390827
7203,-0.438371147,0.998629535
7204,-0.422618262,0.99756405
7205,-0.406736643,0.996194698
7206,-0.390731128,0.994521895
7207,-0.374606593,0.992546152
7208,-0.35836795,0.990268069
7209,-0.342020143,0.987688341
7210,-0.325568154,0.984807753
7211,-0.309016994,0.981627183
7212,-0.292371705,0.978147601
7213,-0.275637356,0.974370065
7214,-0.258819045,0.970295726
7215,-0.241921896,0.965925826
7216,-0.224951054,0.961261696
7217,-0.207911691,0.956304756
7218,-0.190808995,0.951056516
7219,-0.173648178,0.945518576
7220,-0.156434465,0.939692621
7221,-0.139173101,0.933580426
7222,-0.121869343,0.927183855
7223,-0.104528463,0.920504853
7224,-0.087155743,0.913545458
7225,-0.069756474,0.906307787
7226,-0.052335956,0.898794046
7227,-0.034899497,0.891006524
7228,-0.017452406,0.882947593
7229,-1.23E-15,0.874619707
7230,0.017452406,0.866025404
7231,0.034899497,0.857167301
7232,0.052335956,0.848048096
7233,0.069756474,0.838670568
7234,0.087155743,0.829037573
7235,0.104528463,0.819152044
7236,0.121869343,0.809016994
7237,0.139173101,0.79863551
7238,0.156434465,0.788010754
7239,0.173648178,0.777145961
7240,0.190808995,0.766044443
7241,0.207911691,0.75470958
7242,0.224951054,0.743144825
7243,0.241921896,0.731353702
7244,0.258819045,0.7193398
7245,0.275637356,0.707106781
7246,0.292371705,0.69465837
7247,0.309016994,0.68199836
7248,0.325568154,0.669130606
7249,0.342020143,0.656059029
7250,0.35836795,0.64278761
7251,0.374606593,0.629320391
7252,0.390731128,0.615661475
7253,0.406736643,0.601815023
7254,0.422618262,0.587785252
7255,0.438371147,0.573576436
7256,0.4539905,0.559192903
7257,0.469471563,0.544639035
7258,0.48480962,0.529919264
7259,0.5,0.515038075
7260,0.515038075,0.5
7261,0.529919264,0.48480962
7262,0.544639035,0.469471563
7263,0.559192903,0.4539905
7264,0.573576436,0.438371147
7265,0.587785252,0.422618262
7266,0.601815023,0.406736643
7267,0.615661475,0.390731128
7268,0.629320391,0.374606593
7269,0.64278761,0.35836795
7270,0.656059029,0.342020143
7271,0.669130606,0.325568154
7272,0.68199836,0.309016994
7273,0.69465837,0.292371705
7274,0.707106781,0.275637356
7275,0.7193398,0.258819045
7276,0.731353702,0.241921896
7277,0.743144825,0.224951054
7278,0.75470958,0.207911691
7279,0.766044443,0.190808995
7280,0.777145961,0.173648178
7281,0.788010754,0.156434465
7282,0.79863551,0.139173101
7283,0.809016994,0.121869343
7284,0.819152044,0.104528463
7285,0.829037573,0.087155743
7286,0.838670568,0.069756474
7287,0.848048096,0.052335956
7288,0.857167301,0.034899497
7289,0.866025404,0.017452406
7290,0.874619707,-3.91993E-15
7291,0.882947593,-0.017452406
7292,0.891006524,-0.034899497
7293,0.898794046,-0.052335956
7294,0.906307787,-0.069756474
7295,0.913545458,-0.087155743
7296,0.920504853,-0.104528463
7297,0.927183855,-0.121869343
7298,0.933580426,-0.139173101
7299,0.939692621,-0.156434465
7300,0.945518576,-0.173648178
7301,0.951056516,-0.190808995
7302,0.956304756,-0.207911691
7303,0.961261696,-0.224951054
7304,0.965925826,-0.241921896
7305,0.970295726,-0.258819045
7306,0.974370065,-0.275637356
7307,0.978147601,-0.292371705
7308,0.981627183,-0.309016994
7309,0.984807753,-0.325568154
7310,0.987688341,-0.342020143
7311,0.990268069,-0.35836795
7312,0.992546152,-0.374606593
7313,0.994521895,-0.390731128
7314,0.996194698,-0.406736643
7315,0.99756405,-0.422618262
7316,0.998629535,-0.438371147
7317,0.999390827,-0.4539905
7318,0.999847695,-0.469471563
7319,1,-0.48480962
7320,0.999847695,-0.5
7321,0.999390827,-0.515038075
7322,0.998629535,-0.529919264
7323,0.99756405,-0.544639035
7324,0.996194698,-0.559192903
7325,0.994521895,-0.573576436
7326,0.992546152,-0.587785252
7327,0.990268069,-0.601815023
7328,0.987688341,-0.615661475
7329,0.984807753,-0.629320391
7330,0.981627183,-0.64278761
7331,0.978147601,-0.656059029
7332,0.974370065,-0.669130606
7333,0.970295726,-0.68199836
7334,0.965925826,-0.69465837
7335,0.961261696,-0.707106781
7336,0.956304756,-0.7193398
7337,0.951056516,-0.731353702
7338,0.945518576,-0.743144825
7339,0.939692621,-0.75470958
7340,0.933580426,-0.766044443
7341,0.927183855,-0.777145961
7342,0.920504853,-0.788010754
7343,0.913545458,-0.79863551
7344,0.906307787,-0.809016994
7345,0.898794046,-0.819152044
7346,0.891006524,-0.829037573
7347,0.882947593,-0.838670568
7348,0.874619707,-0.848048096
7349,0.866025404,-0.857167301
7350,0.857167301,-0.866025404
7351,0.848048096,-0.874619707
7352,0.838670568,-0.882947593
7353,0.829037573,-0.891006524
7354,0.819152044,-0.898794046
7355,0.809016994,-0.906307787
7356,0.79863551,-0.913545458
7357,0.788010754,-0.920504853
7358,0.777145961,-0.927183855
7359,0.766044443,-0.933580426
7360,0.75470958,-0.939692621
7361,0.743144825,-0.945518576
7362,0.731353702,-0.951056516
7363,0.7193398,-0.956304756
7364,0.707106781,-0.961261696
7365,0.69465837,-0.965925826
7366,0.68199836,-0.970295726
7367,0.669130606,-0.974370065
7368,0.656059029,-0.978147601
7369,0.64278761,-0.981627183
7370,0.629320391,-0.984807753
7371,0.615661475,-0.987688341
7372,0.601815023,-0.990268069
7373,0.587785252,-0.992546152
7374,0.573576436,-0.994521895
7375,0.559192903,-0.996194698
7376,0.544639035,-0.99756405
7377,0.529919264,-0.998629535
7378,0.515038075,-0.999390827
7379,0.5,-0.999847695
7380,0.48480962,-1
7381,0.469471563,-0.999847695
7382,0.4539905,-0.999390827
7383,0.438371147,-0.998629535
7384,0.422618262,-0.99756405
7385,0.406736643,-0.996194698
7386,0.390731128,-0.994521895
7387,0.374606593,-0.992546152
7388,0.35836795,-0.990268069
7389,0.342020143,-0.987688341
7390,0.325568154,-0.984807753
7391,0.309016994,-0.981627183
7392,0.292371705,-0.978147601
7393,0.275637356,-0.974370065
7394,0.258819045,-0.970295726
7395,0.241921896,-0.965925826
7396,0.224951054,-0.961261696
7397,0.207911691,-0.956304756
7398,0.190808995,-0.951056516
7399,0.173648178,-0.945518576
7400,0.156434465,-0.939692621
7401,0.139173101,-0.933580426
7402,0.121869343,-0.927183855
7403,0.104528463,-0.920504853
7404,0.087155743,-0.913545458
7405,0.069756474,-0.906307787
7406,0.052335956,-0.898794046
7407,0.034899497,-0.891006524
7408,0.017452406,-0.882947593
7409,-2.21E-15,-0.874619707
7410,-0.017452406,-0.866025404
7411,-0.034899497,-0.857167301
7412,-0.052335956,-0.848048096
7413,-0.069756474,-0.838670568
7414,-0.087155743,-0.829037573
7415,-0.104528463,-0.819152044
7416,-0.121869343,-0.809016994
7417,-0.139173101,-0.79863551
7418,-0.156434465,-0.788010754
7419,-0.173648178,-0.777145961
7420,-0.190808995,-0.766044443
7421,-0.207911691,-0.75470958
7422,-0.224951054,-0.743144825
7423,-0.241921896,-0.731353702
7424,-0.258819045,-0.7193398
7425,-0.275637356,-0.707106781
7426,-0.292371705,-0.69465837
7427,-0.309016994,-0.68199836
7428,-0.325568154,-0.669130606
7429,-0.342020143,-0.656059029
7430,-0.35836795,-0.64278761
7431,-0.374606593,-0.629320391
7432,-0.390731128,-0.615661475
7433,-0.406736643,-0.601815023
7434,-0.422618262,-0.587785252
7435,-0.438371147,-0.573576436
7436,-0.4539905,-0.559192903
7437,-0.469471563,-0.544639035
7438,-0.48480962,-0.529919264
7439,-0.5,-0.515038075
7440,-0.515038075,-0.5
7441,-0.529919264,-0.48480962
7442,-0.544639035,-0.469471563
7443,-0.559192903,-0.4539905
7444,-0.573576436,-0.438371147
7445,-0.587785252,-0.422618262
7446,-0.601815023,-0.406736643
7447,-0.615661475,-0.390731128
7448,-0.629320391,-0.374606593
7449,-0.64278761,-0.35836795
7450,-0.656059029,-0.342020143
7451,-0.669130606,-0.325568154
7452,-0.68199836,-0.309016994
7453,-0.69465837,-0.292371705
7454,-0.707106781,-0.275637356
7455,-0.7193398,-0.258819045
7456,-0.731353702,-0.241921896
7457,-0.743144825,-0.224951054
7458,-0.75470958,-0.207911691
7459,-0.766044443,-0.190808995
7460,-0.777145961,-0.173648178
7461,-0.788010754,-0.156434465
7462,-0.79863551,-0.139173101
7463,-0.809016994,-0.121869343
7464,-0.819152044,-0.104528463
7465,-0.829037573,-0.087155743
7466,-0.838670568,-0.069756474
7467,-0.848048096,-0.052335956
7468,-0.857167301,-0.034899497
7469,-0.866025404,-0.017452406
7470,-0.874619707,7.35013E-15
7471,-0.882947593,0.017452406
7472,-0.891006524,0.034899497
7473,-0.898794046,0.052335956
7474,-0.906307787,0.069756474
7475,-0.913545458,0.087155743
7476,-0.920504853,0.104528463
7477,-0.927183855,0.121869343
7478,-0.933580426,0.139173101
7479,-0.939692621,0.156434465
7480,-0.945518576,0.173648178
7481,-0.951056516,0.190808995
7482,-0.956304756,0.207911691
7483,-0.961261696,0.224951054
7484,-0.965925826,0.241921896
7485,-0.970295726,0.258819045
7486,-0.974370065,0.275637356
7487,-0.978147601,0.292371705
7488,-0.981627183,0.309016994
7489,-0.984807753,0.325568154
7490,-0.987688341,0.342020143
7491,-0.990268069,0.35836795
7492,-0.992546152,0.374606593
7493,-0.994521895,0.390731128
7494,-0.996194698,0.406736643
7495,-0.99756405,0.422618262
7496,-0.998629535,0.438371147
7497,-0.999390827,0.4539905
7498,-0.999847695,0.469471563
7499,-1,0.48480962
7500,-0.999847695,0.5
7501,-0.999390827,0.515038075
7502,-0.998629535,0.529919264
7503,-0.99756405,0.544639035
7504,-0.996194698,0.559192903
7505,-0.994521895,0.573576436
7506,-0.992546152,0.587785252
7507,-0.990268069,0.601815023
7508,-0.987688341,0.615661475
7509,-0.984807753,0.629320391
7510,-0.981627183,0.64278761
7511,-0.978147601,0.656059029
7512,-0.974370065,0.669130606
7513,-0.970295726,0.68199836
7514,-0.965925826,0.69465837
7515,-0.961261696,0.707106781
7516,-0.956304756,0.7193398
7517,-0.951056516,0.731353702
7518,-0.945518576,0.743144825
7519,-0.939692621,0.75470958
7520,-0.933580426,0.766044443
7521,-0.927183855,0.777145961
7522,-0.920504853,0.788010754
7523,-0.913545458,0.79863551
7524,-0.906307787,0.809016994
7525,-0.898794046,0.819152044
7526,-0.891006524,0.829037573
7527,-0.882947593,0.838670568
7528,-0.874619707,0.848048096
7529,-0.866025404,0.857167301
7530,-0.857167301,0.866025404
7531,-0.848048096,0.874619707
7532,-0.838670568,0.882947593
7533,-0.829037573,0.891006524
7534,-0.819152044,0.898794046
7535,-0.809016994,0.906307787
7536,-0.79863551,0.913545458
7537,-0.788010754,0.920504853
7538,-0.777145961,0.927183855
7539,-0.766044443,0.933580426
7540,-0.75470958,0.939692621
7541,-0.743144825,0.945518576
7542,-0.731353702,0.951056516
7543,-0.7193398,0.956304756
7544,-0.707106781,0.961261696
7545,-0.69465837,0.965925826
7546,-0.68199836,0.970295726
7547,-0.669130606,0.974370065
7548,-0.656059029,0.978147601
7549,-0.64278761,0.981627183
7550,-0.629320391,0.984807753
7551,-0.615661475,0.987688341
7552,-0.601815023,0.990268069
7553,-0.587785252,0.992546152
7554,-0.573576436,0.994521895
7555,-0.559192903,0.996194698
7556,-0.544639035,0.99756405
7557,-0.529919264,0.998629535
7558,-0.515038075,0.999390827
7559,-0.5,0.999847695
7560,-0.48480962,1
7561,-0.469471563,0.999847695
7562,-0.4539905,0.999390827
7563,-0.438371147,0.998629535
7564,-0.422618262,0.99756405
7565,-0.406736643,0.996194698
7566,-0.390731128,0.994521895
7567,-0.374606593,0.992546152
7568,-0.35836795,0.990268069
7569,-0.342020143,0.987688341
7570,-0.325568154,0.984807753
7571,-0.309016994,0.981627183
7572,-0.292371705,0.978147601
7573,-0.275637356,0.974370065
7574,-0.258819045,0.970295726
7575,-0.241921896,0.965925826
7576,-0.224951054,0.961261696
7577,-0.207911691,0.956304756
7578,-0.190808995,0.951056516
7579,-0.173648178,0.945518576
7580,-0.156434465,0.939692621
7581,-0.139173101,0.933580426
7582,-0.121869343,0.927183855
7583,-0.104528463,0.920504853
7584,-0.087155743,0.913545458
7585,-0.069756474,0.906307787
7586,-0.052335956,0.898794046
7587,-0.034899497,0.891006524
7588,-0.017452406,0.882947593
7589,-1.47E-15,0.874619707
7590,0.017452406,0.866025404
7591,0.034899497,0.857167301
7592,0.052335956,0.848048096
7593,0.069756474,0.838670568
7594,0.087155743,0.829037573
7595,0.104528463,0.819152044
7596,0.121869343,0.809016994
7597,0.139173101,0.79863551
7598,0.156434465,0.788010754
7599,0.173648178,0.777145961
7600,0.190808995,0.766044443
7601,0.207911691,0.75470958
7602,0.224951054,0.743144825
7603,0.241921896,0.731353702
7604,0.258819045,0.7193398
7605,0.275637356,0.707106781
7606,0.292371705,0.69465837
7607,0.309016994,0.68199836
7608,0.325568154,0.669130606
7609,0.342020143,0.656059029
7610,0.35836795,0.64278761
7611,0.374606593,0.629320391
7612,0.390731128,0.615661475
7613,0.406736643,0.601815023
7614,0.422618262,0.587785252
7615,0.438371147,0.573576436
7616,0.4539905,0.559192903
7617,0.469471563,0.544639035
7618,0.48480962,0.529919264
7619,0.5,0.515038075
7620,0.515038075,0.5
7621,0.529919264,0.48480962
7622,0.544639035,0.469471563
7623,0.559192903,0.4539905
7624,0.573576436,0.438371147
7625,0.587785252,0.422618262
7626,0.601815023,0.406736643
7627,0.615661475,0.390731128
7628,0.629320391,0.374606593
7629,0.64278761,0.35836795
7630,0.656059029,0.342020143
7631,0.669130606,0.325568154
7632,0.68199836,0.309016994
7633,0.69465837,0.292371705
7634,0.707106781,0.275637356
7635,0.7193398,0.258819045
7636,0.731353702,0.241921896
7637,0.743144825,0.224951054
7638,0.75470958,0.207911691
7639,0.766044443,0.190808995
7640,0.777145961,0.173648178
7641,0.788010754,0.156434465
7642,0.79863551,0.139173101
7643,0.809016994,0.121869343
7644,0.819152044,0.104528463
7645,0.829037573,0.087155743
7646,0.838670568,0.069756474
7647,0.848048096,0.052335956
7648,0.857167301,0.034899497
7649,0.866025404,0.017452406
7650,0.874619707,3.43052E-15
7651,0.882947593,-0.017452406
7652,0.891006524,-0.034899497
7653,0.898794046,-0.052335956
7654,0.906307787,-0.069756474
7655,0.913545458,-0.087155743
7656,0.920504853,-0.104528463
7657,0.927183855,-0.121869343
7658,0.933580426,-0.139173101
7659,0.939692621,-0.156434465
7660,0.945518576,-0.173648178
7661,0.951056516,-0.190808995
7662,0.956304756,-0.207911691
7663,0.961261696,-0.224951054
7664,0.965925826,-0.241921896
7665,0.970295726,-0.258819045
7666,0.974370065,-0.275637356
7667,0.978147601,-0.292371705
7668,0.981627183,-0.309016994
7669,0.984807753,-0.325568154
7670,0.987688341,-0.342020143
7671,0.990268069,-0.35836795
7672,0.992546152,-0.374606593
7673,0.994521895,-0.390731128
7674,0.996194698,-0.406736643
7675,0.99756405,-0.422618262
7676,0.998629535,-0.438371147
7677,0.999390827,-0.4539905
7678,0.999847695,-0.469471563
7679,1,-0.48480962
7680,0.999847695,-0.5
7681,0.999390827,-0.515038075
7682,0.998629535,-0.529919264
7683,0.99756405,-0.544639035
7684,0.996194698,-0.559192903
7685,0.994521895,-0.573576436
7686,0.992546152,-0.587785252
7687,0.990268069,-0.601815023
7688,0.987688341,-0.615661475
7689,0.984807753,-0.629320391
7690,0.981627183,-0.64278761
7691,0.978147601,-0.656059029
7692,0.974370065,-0.669130606
7693,0.970295726,-0.68199836
7694,0.965925826,-0.69465837
7695,0.961261696,-0.707106781
7696,0.956304756,-0.7193398
7697,0.951056516,-0.731353702
7698,0.945518576,-0.743144825
7699,0.939692621,-0.75470958
7700,0.933580426,-0.766044443
7701,0.927183855,-0.777145961
7702,0.920504853,-0.788010754
7703,0.913545458,-0.79863551
7704,0.906307787,-0.809016994
7705,0.898794046,-0.819152044
7706,0.891006524,-0.829037573
7707,0.882947593,-0.838670568
7708,0.874619707,-0.848048096
7709,0.866025404,-0.857167301
7710,0.857167301,-0.866025404
7711,0.848048096,-0.874619707
7712,0.838670568,-0.882947593
7713,0.829037573,-0.891006524
7714,0.819152044,-0.898794046
7715,0.809016994,-0.906307787
7716,0.79863551,-0.913545458
7717,0.788010754,-0.920504853
7718,0.777145961,-0.927183855
7719,0.766044443,-0.933580426
7720,0.75470958,-0.939692621
7721,0.743144825,-0.945518576
7722,0.731353702,-0.951056516
7723,0.7193398,-0.956304756
7724,0.707106781,-0.961261696
7725,0.69465837,-0.965925826
7726,0.68199836,-0.970295726
7727,0.669130606,-0.974370065
7728,0.656059029,-0.978147601
7729,0.64278761,-0.981627183
7730,0.629320391,-0.984807753
7731,0.615661475,-0.987688341
7732,0.601815023,-0.990268069
7733,0.587785252,-0.992546152
7734,0.573576436,-0.994521895
7735,0.559192903,-0.996194698
7736,0.544639035,-0.99756405
7737,0.529919264,-0.998629535
7738,0.515038075,-0.999390827
7739,0.5,-0.999847695
7740,0.48480962,-1
7741,0.469471563,-0.999847695
7742,0.4539905,-0.999390827
7743,0.438371147,-0.998629535
7744,0.422618262,-0.99756405
7745,0.406736643,-0.996194698
7746,0.390731128,-0.994521895
7747,0.374606593,-0.992546152
7748,0.35836795,-0.990268069
7749,0.342020143,-0.987688341
7750,0.325568154,-0.984807753
7751,0.309016994,-0.981627183
7752,0.292371705,-0.978147601
7753,0.275637356,-0.974370065
7754,0.258819045,-0.970295726
7755,0.241921896,-0.965925826
7756,0.224951054,-0.961261696
7757,0.207911691,-0.956304756
7758,0.190808995,-0.951056516
7759,0.173648178,-0.945518576
7760,0.156434465,-0.939692621
7761,0.139173101,-0.933580426
7762,0.121869343,-0.927183855
7763,0.104528463,-0.920504853
7764,0.087155743,-0.913545458
7765,0.069756474,-0.906307787
7766,0.052335956,-0.898794046
7767,0.034899497,-0.891006524
7768,0.017452406,-0.882947593
7769,-1.96E-15,-0.874619707
7770,-0.017452406,-0.866025404
7771,-0.034899497,-0.857167301
7772,-0.052335956,-0.848048096
7773,-0.069756474,-0.838670568
7774,-0.087155743,-0.829037573
7775,-0.104528463,-0.819152044
7776,-0.121869343,-0.809016994
7777,-0.139173101,-0.79863551
7778,-0.156434465,-0.788010754
7779,-0.173648178,-0.777145961
7780,-0.190808995,-0.766044443
7781,-0.207911691,-0.75470958
7782,-0.224951054,-0.743144825
7783,-0.241921896,-0.731353702
7784,-0.258819045,-0.7193398
7785,-0.275637356,-0.707106781
7786,-0.292371705,-0.69465837
7787,-0.309016994,-0.68199836
7788,-0.325568154,-0.669130606
7789,-0.342020143,-0.656059029
7790,-0.35836795,-0.64278761
7791,-0.374606593,-0.629320391
7792,-0.390731128,-0.615661475
7793,-0.406736643,-0.601815023
7794,-0.422618262,-0.587785252
7795,-0.438371147,-0.573576436
7796,-0.4539905,-0.559192903
7797,-0.469471563,-0.544639035
7798,-0.48480962,-0.529919264
7799,-0.5,-0.515038075
7800,-0.515038075,-0.5
7801,-0.529919264,-0.48480962
7802,-0.544639035,-0.469471563
7803,-0.559192903,-0.4539905
7804,-0.573576436,-0.438371147
7805,-0.587785252,-0.422618262
7806,-0.601815023,-0.406736643
7807,-0.615661475,-0.390731128
7808,-0.629320391,-0.374606593
7809,-0.64278761,-0.35836795
7810,-0.656059029,-0.342020143
7811,-0.669130606,-0.325568154
7812,-0.68199836,-0.309016994
7813,-0.69465837,-0.292371705
7814,-0.707106781,-0.275637356
7815,-0.7193398,-0.258819045
7816,-0.731353702,-0.241921896
7817,-0.743144825,-0.224951054
7818,-0.75470958,-0.207911691
7819,-0.766044443,-0.190808995
7820,-0.777145961,-0.173648178
7821,-0.788010754,-0.156434465
7822,-0.79863551,-0.139173101
7823,-0.809016994,-0.121869343
7824,-0.819152044,-0.104528463
7825,-0.829037573,-0.087155743
7826,-0.838670568,-0.069756474
7827,-0.848048096,-0.052335956
7828,-0.857167301,-0.034899497
7829,-0.866025404,-0.017452406
7830,-0.874619707,-1.42112E-14
7831,-0.882947593,0.017452406
7832,-0.891006524,0.034899497
7833,-0.898794046,0.052335956
7834,-0.906307787,0.069756474
7835,-0.913545458,0.087155743
7836,-0.920504853,0.104528463
7837,-0.927183855,0.121869343
7838,-0.933580426,0.139173101
7839,-0.939692621,0.156434465
7840,-0.945518576,0.173648178
7841,-0.951056516,0.190808995
7842,-0.956304756,0.207911691
7843,-0.961261696,0.224951054
7844,-0.965925826,0.241921896
7845,-0.970295726,0.258819045
7846,-0.974370065,0.275637356
7847,-0.978147601,0.292371705
7848,-0.981627183,0.309016994
7849,-0.984807753,0.325568154
7850,-0.987688341,0.342020143
7851,-0.990268069,0.35836795
7852,-0.992546152,0.374606593
7853,-0.994521895,0.390731128
7854,-0.996194698,0.406736643
7855,-0.99756405,0.422618262
7856,-0.998629535,0.438371147
7857,-0.999390827,0.4539905
7858,-0.999847695,0.469471563
7859,-1,0.48480962
7860,-0.999847695,0.5
7861,-0.999390827,0.515038075
7862,-0.998629535,0.529919264
7863,-0.99756405,0.544639035
7864,-0.996194698,0.559192903
7865,-0.994521895,0.573576436
7866,-0.992546152,0.587785252
7867,-0.990268069,0.601815023
7868,-0.987688341,0.615661475
7869,-0.984807753,0.629320391
7870,-0.981627183,0.64278761
7871,-0.978147601,0.656059029
7872,-0.974370065,0.669130606
7873,-0.970295726,0.68199836
7874,-0.965925826,0.69465837
7875,-0.961261696,0.707106781
7876,-0.956304756,0.7193398
7877,-0.951056516,0.731353702
7878,-0.945518576,0.743144825
7879,-0.939692621,0.75470958
7880,-0.933580426,0.766044443
7881,-0.927183855,0.777145961
7882,-0.920504853,0.788010754
7883,-0.913545458,0.79863551
7884,-0.906307787,0.809016994
7885,-0.898794046,0.819152044
7886,-0.891006524,0.829037573
7887,-0.882947593,0.838670568
7888,-0.874619707,0.848048096
7889,-0.866025404,0.857167301
7890,-0.857167301,0.866025404
7891,-0.848048096,0.874619707
7892,-0.838670568,0.882947593
7893,-0.829037573,0.891006524
7894,-0.819152044,0.898794046
7895,-0.809016994,0.906307787
7896,-0.79863551,0.913545458
7897,-0.788010754,0.920504853
7898,-0.777145961,0.927183855
7899,-0.766044443,0.933580426
7900,-0.75470958,0.939692621
7901,-0.743144825,0.945518576
7902,-0.731353702,0.951056516
7903,-0.7193398,0.956304756
7904,-0.707106781,0.961261696
7905,-0.69465837,0.965925826
7906,-0.68199836,0.970295726
7907,-0.669130606,0.974370065
7908,-0.656059029,0.978147601
7909,-0.64278761,0.981627183
7910,-0.629320391,0.984807753
7911,-0.615661475,0.987688341
7912,-0.601815023,0.990268069
7913,-0.587785252,0.992546152
7914,-0.573576436,0.994521895
7915,-0.559192903,0.996194698
7916,-0.544639035,0.99756405
7917,-0.529919264,0.998629535
7918,-0.515038075,0.999390827
7919,-0.5,0.999847695
7920,-0.48480962,1
7921,-0.469471563,0.999847695
7922,-0.4539905,0.999390827
7923,-0.438371147,0.998629535
7924,-0.422618262,0.99756405
7925,-0.406736643,0.996194698
7926,-0.390731128,0.994521895
7927,-0.374606593,0.992546152
7928,-0.35836795,0.990268069
7929,-0.342020143,0.987688341
7930,-0.325568154,0.984807753
7931,-0.309016994,0.981627183
7932,-0.292371705,0.978147601
7933,-0.275637356,0.974370065
7934,-0.258819045,0.970295726
7935,-0.241921896,0.965925826
7936,-0.224951054,0.961261696
7937,-0.207911691,0.956304756
7938,-0.190808995,0.951056516
7939,-0.173648178,0.945518576
7940,-0.156434465,0.939692621
7941,-0.139173101,0.933580426
7942,-0.121869343,0.927183855
7943,-0.104528463,0.920504853
7944,-0.087155743,0.913545458
7945,-0.069756474,0.906307787
7946,-0.052335956,0.898794046
7947,-0.034899497,0.891006524
7948,-0.017452406,0.882947593
7949,-1.72E-15,0.874619707
7950,0.017452406,0.866025404
7951,0.034899497,0.857167301
7952,0.052335956,0.848048096
7953,0.069756474,0.838670568
7954,0.087155743,0.829037573
7955,0.104528463,0.819152044
7956,0.121869343,0.809016994
7957,0.139173101,0.79863551
7958,0.156434465,0.788010754
7959,0.173648178,0.777145961
7960,0.190808995,0.766044443
7961,0.207911691,0.75470958
7962,0.224951054,0.743144825
7963,0.241921896,0.731353702
